zip;state;city;lat;lng
24927;WV;Stony Bottom;38.433.659;-79.885.278
24928;WV;Clintonville;37.906.141;-80.626.192
24931;WV;Crawley;37.939.676;-806.309
24934;WV;Dunmore;38.363.605;-79.855.557
24935;WV;Indian Mills;3.756.005;-80.814.923
24936;WV;Fort Spring;37.745.661;-80.566.723
24938;WV;Anthony;3.790.361;-80.364.692
24939;WV;24939;38.027.868;-80.458.919
24941;WV;Gap Mills;37.527.978;-80.390.497
24942;WV;Glace;37.609.381;-80.374.716
24943;WV;Grassy Meadows;37.842.757;-8.073.024
24944;WV;Green Bank;38.409.664;-79.801.535
24945;WV;Greenville;37.521.184;-80.676.128
24946;WV;Droop;38.125.942;-80.244.578
24950;WV;Kieffer;37.942.998;-8.059.022
24951;WV;Lindside;37.481.651;-8.062.028
24954;WV;Minnehaha Spring;38.229.303;-80.060.884
24957;WV;Maxwelton;37.900.465;-80.427.492
24958;WV;Meadow Bluff;3.789.587;-80.728.162
24962;WV;Pence Springs;37.676.694;-80.709.234
24963;WV;Peterstown;37.414.709;-80.768.605
24966;WV;Renick;37.992.168;-80.365.294
24970;WV;Ronceverte;37.741.758;-80.462.583
24974;WV;Secondcreek;37.660.246;-80.418.079
24976;WV;Pickaway;37.662.078;-80.516.905
24977;WV;Smoot;37.877.166;-80.668.038
24980;WV;Sweet Springs;37.611.159;-80.298.959
24981;WV;Talcott;37.649.079;-80.746.143
24983;WV;Union;37.580.175;-80.524.767
24984;WV;Waiteville;37.464.514;-80.463.447
24985;WV;Wayside;37.593.657;-80.745.806
24986;WV;Neola;37.814.618;-8.027.464
24991;WV;Trout;3.794.421;-80.517.321
24993;WV;Wolfcreek;37.618.788;-80.611.254
25003;WV;Alum Creek;38.285.814;-81.786.258
25004;WV;Ameagle;37.964.068;-81.406.507
25005;WV;Amma;38.545.518;-81.253.182
25007;WV;Arnett;37.850.214;-81.435.484
25008;WV;Artie;37.918.139;-81.378.772
25009;WV;Ashford;38.182.291;-81.711.324
25010;WV;Bald Knob;37.844.023;-81.622.943
25013;WV;Barrett;37.880.201;-8.164.831
25015;WV;Diamond;38.225.381;-81.505.812
25018;WV;Bentree;38.297.088;-8.121.565
25019;WV;Fola;38.365.947;-81.106.838
25021;WV;Bim;37.893.437;-81.688.047
25024;WV;Bloomingrose;38.141.189;-81.636.737
25025;WV;Blount;38.312.116;-81.405.194
25028;WV;Bob White;37.958.711;-81.720.884
25030;WV;Bomont;38.407.295;-8.121.999
25033;WV;Buffalo;3.860.924;-81.949.971
25034;WV;Burnwell;38.053.014;-8.137.647
25035;WV;Cabin Creek;38.185.795;-81.515.258
25039;WV;Cedar Grove;38.213.286;-81.406.711
25043;WV;Clay;38.476.354;-81.069.588
25044;WV;Clear Creek;3.789.158;-81.320.866
25045;WV;Quick;38.477.687;-81.356.039
25046;WV;Clio;38.572.686;-81.307.188
25047;WV;Clothier;3.779.333;-81.988.142
25048;WV;Colcord;37.949.166;-81.443.699
25049;WV;Comfort;38.137.191;-81.596.177
25051;WV;Costa;38.164.693;-81.708.015
25053;WV;Danville;3.803.356;-81.854.227
25059;WV;Dixie;3.826.631;-81.186.249
25060;WV;Dorothy;3.796.219;-81.496.842
25062;WV;Dry Creek;37.860.686;-81.481.398
25063;WV;Duck;38.564.652;-80.976.416
25064;WV;Dunbar;38.368.271;-81.742.467
25071;WV;Frame;38.432.317;-81.481.739
25079;WV;Falling Rock;38.475.579;-81.380.874
25081;WV;Foster;38.090.819;-81.765.876
25082;WV;Fraziers Bottom;38.551.678;-82.011.068
25083;WV;Whittaker;38.189.406;-81.386.231
25085;WV;Gauley Bridge;38.168.899;-8.119.596
25088;WV;Glen;38.368.989;-81.223.401
25093;WV;Gordon;37.978.191;-8.167.132
25103;WV;Hansford;38.127.158;-81.395.026
25105;WV;Harrison;38.498.979;-80.916.068
25106;WV;Henderson;38.826.512;-82.136.381
25107;WV;Hernshaw;38.194.212;-81.612.986
25108;WV;Hewett;37.958.097;-81.850.919
25111;WV;Indore;38.339.672;-81.157.495
25113;WV;Big Otter;38.530.476;-81.033.506
25114;WV;Ramage;37.957.023;-81.800.305
25115;WV;Kanawha Falls;38.107.932;-81.162.753
25118;WV;Kimberly;38.124.928;-81.321.721
25119;WV;Kincaid;38.032.065;-8.126.897
25121;WV;Lake;37.946.191;-81.951.152
25122;WV;Carbon;38.098.249;-81.451.228
25123;WV;Arbuckle;38.753.046;-81.909.244
25124;WV;Liberty;38.619.978;-81.767.813
25125;WV;Lizemores;38.336.609;-81.163.255
25130;WV;Madison;38.044.426;-81.793.757
25132;WV;Mammoth;38.258.319;-81.350.893
25133;WV;Maysel;38.493.924;-81.122.653
25136;WV;Montgomery;38.141.232;-81.281.354
25139;WV;Mount Carbon;38.160.097;-81.333.373
25140;WV;Naoma;37.915.381;-81.521.372
25141;WV;Nebo;38.627.069;-81.025.657
25142;WV;Nellis;38.152.066;-81.739.905
25143;WV;Nitro;38.419.323;-81.829.311
25148;WV;Orgas;38.073.646;-8.157.383
25150;WV;Ovapa;38.523.398;-8.114.846
25154;WV;Peytona;38.124.952;-81.701.836
25158;WV;Pliny;38.614.206;-82.015.494
25159;WV;Lanham;38.488.297;-8.180.511
25160;WV;Pond Gap;38.290.434;-8.128.658
25161;WV;Powellton;38.099.172;-81.317.923
25163;WV;Williams Mountai;38.008.351;-81.623.901
25164;WV;Pigeon;38.472.167;-81.226.286
25165;WV;Racine;38.149.524;-81.655.742
25168;WV;Red House;38.546.298;-81.904.474
25169;WV;Ridgeview;38.148.576;-81.772.548
25172;WV;Robertsburg;38.644.143;-819.109
25173;WV;Robson;38.097.263;-81.248.758
25174;WV;Rock Creek;37.836.673;-81.483.674
25177;WV;Saint Albans;3.837.743;-81.830.463
25180;WV;Saxon;37.786.108;-81.432.279
25181;WV;Seth;38.097.057;-81.639.258
25187;WV;Southside;38.711.994;-81.996.596
25189;WV;Stickney;37.876.844;-81.497.001
25193;WV;Sylvester;38.009.075;-81.549.151
25202;WV;Tornado;38.335.697;-81.847.555
25203;WV;Turtle Creek;38.042.715;-81.853.499
25204;WV;Bandytown;37.921.015;-81.635.204
25206;WV;Van;37.971.152;-81.702.175
25209;WV;Garrison;37.978.677;-81.534.013
25213;WV;Winfield;38.507.178;-81.889.965
25214;WV;Winifrede;38.185.245;-81.558.747
25231;WV;Advent;38.623.595;-81.572.063
25234;WV;Arnoldsburg;38.822.704;-81.155.135
25235;WV;Floe;38.671.201;-81.090.126
25239;WV;Cottageville;38.863.285;-81.818.609
25241;WV;Evans;38.811.281;-81.790.858
25242;WV;25242;38.646.191;-81.034.134
25243;WV;Gandeeville;38.703.382;-81.424.329
25244;WV;Gay;38.797.842;-81.570.301
25245;WV;Given;38.713.046;-81.682.542
25246;WV;Harmony;38.692.086;-81.507.636
25248;WV;Romance;38.623.894;-81.651.717
25249;WV;Kentuck;38.663.886;-81.596.018
25251;WV;Left Hand;38.606.288;-81.246.675
25252;WV;Duncan;38.957.552;-8.157.245
25253;WV;Letart;38.931.079;-81.975.129
25255;WV;Letter Gap;38.897.074;-80.883.768
25256;WV;Linden;38.698.938;-81.229.061
25258;WV;Lockney;38.852.919;-80.945.075
25259;WV;Looneyville;38.664.113;-8.128.219
25260;WV;Mason;39.006.442;-82.028.215
25261;WV;Millstone;3.886.029;-81.086.352
25262;WV;Millwood;38.896.206;-81.824.832
25264;WV;Mount Alto;38.863.937;-81.878.374
25266;WV;Uler;38.605.219;-81.167.579
25267;WV;Normantown;38.880.173;-80.941.936
25268;WV;Minnora;38.735.979;-8.109.614
25270;WV;Reedy;38.837.119;-81.419.785
25271;WV;Ripley;38.809.042;-81.701.987
25272;WV;Rock Castle;38.708.357;-81.767.414
25274;WV;Sand Ridge;38.850.721;-81.032.372
25275;WV;Sandyville;38.909.282;-81.654.315
25276;WV;Spencer;38.789.696;-8.133.026
25279;WV;Statts Mills;3.874.076;-81.615.579
25280;WV;Stumptown;38.831.619;-80.970.026
25281;WV;Tariff;38.652.707;-81.212.361
25283;WV;Valley Fork;38.486.906;-81.152.177
25285;WV;Wallback;3.857.254;-81.093.535
25286;WV;Walton;38.602.264;-81.395.757
25287;WV;West Columbia;38.926.169;-82.090.529
25301;WV;Charleston;38.349;-81.630.606
25302;WV;Big Chimney;38.383.178;-81.623.876
25303;WV;South Charleston;38.359.226;-81.684.079
25304;WV;Charleston;38.317.289;-81.590.272
25306;WV;Malden;3.830.028;-81.536.813
25309;WV;South Charleston;38.344.903;-81.734.462
25311;WV;Charleston;38.349.032;-81.599.282
25312;WV;Charleston;38.409.563;-81.674.688
25313;WV;Cross Lanes;38.424.982;-81.764.877
25314;WV;Charleston;38.327.442;-81.668.988
25315;WV;Marmet;38.233.309;-81.554.361
25320;WV;Sissonville;38.509.586;-81.629.585
25401;WV;Martinsburg;39.459.959;-77.958.915
25411;WV;Hancock;3.958.736;-78.219.217
25413;WV;Bunker Hill;39.327.554;-78.048.718
25414;WV;Charles Town;39.277.085;-77.856.254
25419;WV;Falling Waters;39.586.473;-77.885.152
25420;WV;Gerrardstown;39.378.039;-78.114.119
25422;WV;Great Cacapon;39.583.557;-7.833.312
25425;WV;Harpers Ferry;39.315.283;-77.769.449
25427;WV;Cherry Run;39.547.034;-78.056.016
25428;WV;Inwood;39.370.093;-78.024.189
25430;WV;Kearneysville;39.321.994;-77.958.762
25431;WV;Levels;39.497.637;-7.855.078
25434;WV;Paw Paw;39.492.297;-78.458.573
25437;WV;Points;39.457.208;-78.564.148
25438;WV;Ranson;39.299.531;-77.860.572
25442;WV;Shenandoah Junct;39.371.084;-7.788.924
25443;WV;Shepherdstown;39.431.124;-77.815.819
25444;WV;Slanesville;39.402.631;-78.505.971
25446;WV;Summit Point;39.233.753;-77.958.552
25501;WV;Alkol;38.160.884;-81.983.972
25502;WV;Apple Grove;38.713.066;-82.172.556
25503;WV;Ashton;38.657.102;-82.108.907
25504;WV;Barboursville;38.389.272;-82.295.973
25505;WV;Big Creek;38.004.555;-82.016.056
25506;WV;Branchland;38.269.444;-82.268.367
25508;WV;Chapmanville;37.938.535;-82.051.241
25510;WV;Culloden;38.419.831;-82.068.963
25511;WV;Dunlow;3.802.829;-8.238.266
25512;WV;East Lynn;38.199.474;-82.327.931
25514;WV;Fort Gay;38.133.496;-82.554.124
25515;WV;Gallipolis Ferry;38.765.028;-82.153.496
25517;WV;Radnor;38.088.908;-8.246.692
25520;WV;Glenwood;38.544.936;-82.143.431
25521;WV;Griffithsville;38.246.985;-81.982.028
25523;WV;Hamlin;38.289.556;-82.104.695
25524;WV;Ferrellsburg;38.008.878;-82.155.358
25526;WV;Hurricane;38.425.741;-81.994.329
25529;WV;Julian;38.126.437;-81.864.185
25530;WV;Kenova;38.386.031;-82.573.649
25534;WV;Cove Gap;38.077.744;-82.256.206
25535;WV;Lavalette;3.833.046;-82.428.707
25536;WV;25536;38.087.553;-82.076.761
25537;WV;Lesage;38.477.028;-82.295.667
25540;WV;Midkiff;38.143.908;-82.154.227
25541;WV;Milton;38.413.981;-82.145.784
25544;WV;Myra;3.821.978;-82.135.097
25545;WV;Ona;38.452.851;-82.218.093
25546;WV;Palermo;3.812.817;-82.046.018
25547;WV;Pecks Mill;37.929.784;-81.965.382
25550;WV;Point Pleasant;38.863.249;-82.113.247
25555;WV;Prichard;38.230.009;-82.575.297
25557;WV;Ranger;38.155.608;-8.219.078
25559;WV;Salt Rock;38.326.542;-82.247.041
25560;WV;Scott Depot;38.450.063;-81.900.481
25563;WV;Sias;38.189.434;-82.085.779
25564;WV;Sod;38.262.967;-8.186.814
25565;WV;Morrisvale;38.077.015;-81.991.778
25567;WV;Sumerco;38.205.292;-81.894.317
25568;WV;Sweetland;38.262.874;-82.034.464
25570;WV;Wayne;38.225.814;-82.433.926
25571;WV;West Hamlin;38.288.571;-82.184.348
25572;WV;Woodville;38.157.027;-81.911.281
25573;WV;Yawkey;38.219.252;-81.956.828
25601;WV;West Logan;37.847.488;-82.002.092
25607;WV;Robinette;37.795.586;-81.758.912
25608;WV;Baisden;37.571.492;-81.932.758
25617;WV;Davin;37.726.499;-81.805.706
25621;WV;Gilbert;37.594.153;-81.866.468
25623;WV;Hampden;37.639.691;-81.947.014
25632;WV;Earling;37.774.266;-81.929.291
25635;WV;Hunt;37.729.525;-81.865.228
25638;WV;Barnabus;37.722.368;-82.004.931
25650;WV;Verner;3.764.554;-81.864.801
25651;WV;Wharncliffe;37.545.161;-81.956.604
25654;WV;Dehue;37.866.513;-81.872.699
25661;WV;Williamson;37.690.248;-82.264.163
25666;WV;Breeden;37.919.751;-82.254.748
25669;WV;Crum;37.938.879;-82.462.359
25670;WV;Myrtle;37.703.833;-82.131.922
25671;WV;Dingess;37.870.336;-82.195.108
25674;WV;Kermit;37.864.246;-82.374.065
25676;WV;Lenore;37.799.436;-82.269.336
25678;WV;Lobata;37.649.539;-82.145.694
25682;WV;Meador;37.592.373;-82.065.904
25694;WV;Thacker;37.608.293;-82.127.333
25699;WV;Wilsondale;37.951.598;-82.381.358
25701;WV;Huntington;38.409.726;-82.442.348
25702;WV;Huntington;3.842.862;-82.391.083
25703;WV;Huntington;38.421.116;-82.422.666
25704;WV;Huntington;38.384.943;-82.503.646
25705;WV;Huntington;38.409.588;-8.236.901
25801;WV;Beckley;37.793.214;-81.206.084
25811;WV;Amigo;3.759.211;-81.349.145
25812;WV;Ansted;3.813.686;-81.095.487
25813;WV;Beaver;37.751.581;-81.073.104
25817;WV;Bolt;37.767.303;-81.415.612
25820;WV;Camp Creek;37.484.053;-81.111.073
25825;WV;Cool Ridge;3.765.735;-8.110.528
25827;WV;Crab Orchard;37.720.515;-81.249.098
25831;WV;Clifftop;37.903.615;-80.947.114
25832;WV;Daniels;37.732.247;-81.139.108
25837;WV;Edmond;38.054.441;-81.032.634
25839;WV;Fairdale;37.786.578;-81.401.758
25840;WV;Cunard;38.062.774;-81.080.969
25841;WV;Flat Top;37.550.028;-81.127.976
25843;WV;Ghent;3.762.079;-81.101.921
25844;WV;Glen Daniel;37.754.698;-81.403.294
25845;WV;Glen Fork;37.644.691;-81.540.209
25847;WV;Sullivan;37.790.384;-8.113.048
25848;WV;Glen Rogers;37.721.685;-81.428.989
25854;WV;Hico;38.109.373;-80.963.763
25857;WV;Josephine;37.622.135;-81.217.584
25862;WV;Lansing;38.110.793;-8.102.772
25864;WV;Lawton;37.865.779;-80.992.449
25865;WV;Lester;37.726.522;-81.309.542
25868;WV;Lookout;38.052.822;-8.092.006
25870;WV;Maben;37.654.294;-81.391.371
25876;WV;Saulsville;37.655.573;-81.457.706
25880;WV;Mount Hope;37.911.048;-81.170.419
25882;WV;Mullens;37.584.172;-81.389.015
25901;WV;Harvey;37.984.874;-81.134.425
25902;WV;Odd;37.592.997;-81.187.183
25908;WV;Winding Gulf;37.643.456;-81.231.022
25912;WV;Ramsey;38.178.142;-81.015.047
25913;WV;Ravencliff;37.697.961;-81.496.736
25915;WV;East Gulf;37.628.587;-81.294.753
25917;WV;Scarbro;37.947.073;-81.245.731
25918;WV;Abraham;37.697.802;-811.023
25920;WV;Slab Fork;37.679.605;-81.227.928
25922;WV;Spanishburg;3.746.314;-81.106.941
25928;WV;Stephenson;37.579.847;-81.333.914
25932;WV;Surveyor;37.748;-8.133.919
25936;WV;Thurmond;37.955.437;-81.071.428
25938;WV;Victor;38.140.194;-81.032.223
25951;WV;Hinton;37.663.983;-80.867.779
25958;WV;Charmco;3.798.948;-80.707.745
25962;WV;Rainelle;37.966.112;-80.782.064
25965;WV;Elton;37.846.825;-80.825.207
25966;WV;Green Sulphur Sp;37.808.553;-80.839.922
25969;WV;Streeter;37.639.732;-80.995.717
25971;WV;Lerona;37.492.498;-80.979.574
25976;WV;Meadow Bridge;37.878.048;-80.852.144
25977;WV;Meadow Creek;37.804.824;-8.091.742
25978;WV;Nimitz;37.628.584;-8.094.462
25979;WV;Pipestem;37.530.345;-80.946.345
25981;WV;Marfrance;38.051.937;-80.717.286
25984;WV;Kessler;37.963.882;-80.689.971
25985;WV;Sandstone;37.759.879;-80.871.564
25986;WV;Spring Dale;3.786.947;-80.814.996
25988;WV;TRUE;37.580.031;-80.930.837
25989;WV;White Oak;3.768.008;-81.058.875
26003;WV;Elm Grove;40.072.736;-80.685.126
26031;WV;Benwood;40.013.299;-8.071.603
26032;WV;Bethany;40.202;-8.055.463
26033;WV;Cameron;3.982.272;-80.566.876
26034;WV;Chester;40.598.109;-80.558.439
26035;WV;Colliers;40.348.391;-80.549.341
26036;WV;Dallas;39.978.343;-80.550.804
26037;WV;Follansbee;40.329.552;-80.584.954
26038;WV;Glen Dale;39.959.732;-80.732.263
26039;WV;Glen Easton;39.853.121;-80.666.069
26040;WV;Mc Mechen;39.987.793;-8.073.082
26041;WV;Moundsville;39.914.819;-80.730.971
26047;WV;New Cumberland;40.522.777;-80.590.108
26050;WV;Newell;40.613.971;-80.601.126
26055;WV;Proctor;39.720.683;-80.761.779
26059;WV;Triadelphia;40.069.945;-8.059.529
26060;WV;Valley Grove;40.094.649;-80.555.059
26062;WV;Weirton;40.413.673;-80.568.307
26070;WV;Wellsburg;40.254.792;-80.596.061
26101;WV;Parkersburg;39.264.433;-81.535.412
26104;WV;North Parkersbur;39.285.316;-81.526.109
26105;WV;Vienna;39.325.089;-81.541.143
26133;WV;Belleville;39.131.417;-81.692.316
26134;WV;Willow Island;39.367.927;-8.127.881
26135;WV;Bens Run;3.944.641;-81.066.534
26136;WV;Big Bend;38.971.941;-8.113.603
26137;WV;Nobe;38.996.306;-81.069.813
26138;WV;Brohard;39.033.756;-81.177.528
26141;WV;Creston;38.937.805;-81.236.905
26142;WV;Davisville;39.212.635;-81.479.863
26143;WV;Elizabeth;39.056.618;-81.398.889
26145;WV;Five Forks;38.975.331;-81.086.623
26146;WV;Friendly;39.502.444;-81.034.544
26147;WV;Grantsville;38.932.436;-81.076.294
26148;WV;Macfarlan;3.908.058;-81.177.627
26149;WV;Middlebourne;3.950.537;-80.886.067
26150;WV;Mineralwells;39.179.846;-81.519.096
26151;WV;Mount Zion;38.877.455;-81.119.473
26152;WV;Munday;39.021.423;-81.204.048
26153;WV;Murraysville;39.059.143;-81.771.368
26155;WV;New Martinsville;39.658.798;-80.856.541
26159;WV;Paden City;39.604.408;-80.926.482
26160;WV;Palestine;38.974.141;-8.142.803
26161;WV;Petroleum;39.174.139;-81.240.607
26164;WV;Ravenswood;3.894.675;-81.752.377
26167;WV;Reader;39.583.595;-80.751.583
26169;WV;Rockport;39.079.774;-81.571.333
26170;WV;Saint Marys;3.938.597;-81.172.499
26173;WV;Sherman;39.013.094;-81.700.916
26175;WV;Sistersville;39.558.365;-80.981.828
26178;WV;Smithville;39.067.078;-81.061.953
26179;WV;Tanner;38.966.435;-80.959.719
26180;WV;Walker;39.182.082;-81.386.577
26181;WV;New England;39.233.911;-81.640.719
26184;WV;Waverly;39.315.681;-81.381.938
26185;WV;Wick;39.421.653;-80.968.044
26186;WV;Wileyville;39.662.593;-80.647.251
26187;WV;Williamstown;3.938.243;-81.456.608
26201;WV;Tennerton;3.898.407;-80.217.824
26202;WV;Fenwick;38.244.657;-80.634.972
26203;WV;Erbacon;38.541.864;-80.574.232
26205;WV;Craigsville;38.325.389;-8.064.438
26206;WV;Cowen;38.413.273;-80.535.807
26208;WV;Gauley Mills;38.379.246;-80.591.408
26210;WV;Adrian;38.913.422;-80.288.663
26214;WV;Century;39.093.287;-80.175.688
26215;WV;Cleveland;38.839.225;-80.342.849
26217;WV;Diana;38.575.471;-80.431.962
26218;WV;Alexander;38.851.145;-80.274.339
26222;WV;Replete;38.679.583;-80.402.345
26224;WV;Helvetia;38.771.258;-80.138.167
26228;WV;Kanawha Head;3.876.183;-80.372.734
26230;WV;Pickens;38.684.242;-80.209.784
26234;WV;Rock Cave;38.781.128;-80.316.276
26236;WV;Selbyville;38.719.393;-80.312.955
26237;WV;Tallmansville;38.856.405;-8.015.799
26238;WV;Volga;39.068.445;-80.143.209
26241;WV;Elkins;38.925.304;-79.847.115
26250;WV;Belington;39.024.439;-79.949.508
26253;WV;Beverly;38.828.021;-79.865.121
26254;WV;Wymer;38.934.863;-79.619.347
26257;WV;Coalton;3.891.438;-79.976.724
26260;WV;Davis;39.088.227;-79.456.278
26261;WV;Richwood;38.222.988;-80.544.481
26263;WV;Dryfork;38.957.616;-79.453.403
26264;WV;Durbin;38.616.313;-79.793.464
26266;WV;Upperglade;38.418.528;-80.496.464
26267;WV;Ellamore;38.933.966;-80.092.611
26268;WV;Glady;38.866.925;-79.734.202
26269;WV;Hambleton;39.116.836;-79.641.565
26270;WV;Harman;38.923.369;-79.524.599
26271;WV;Hendricks;39.074.814;-79.630.302
26273;WV;Huttonsville;38.678.433;-79.977.544
26276;WV;Kerens;39.029.854;-79.775.427
26278;WV;Mabie;38.822.158;-80.013.061
26280;WV;Mill Creek;38.732.493;-79.978.569
26282;WV;Monterville;38.551.707;-80.122.391
26283;WV;Montrose;39.096.357;-79.789.577
26287;WV;Parsons;39.105.857;-79.673.448
26288;WV;Bolair;38.476.362;-80.399.798
26289;WV;Red Creek;39.019.628;-7.953.009
26291;WV;Slatyfork;38.381.207;-80.040.353
26292;WV;Thomas;39.150.517;-79.503
26293;WV;Valley Bend;38.784.903;-79.916.037
26294;WV;Mingo;38.536.637;-80.044.911
26296;WV;Job;38.808.289;-79.557.752
26299;WV;Boggs;38.482.119;-80.607.389
26301;WV;Nutter Fort Ston;39.278.422;-80.348.683
26320;WV;Wilbur;39.429.757;-80.817.157
26321;WV;Alum Bridge;39.042.474;-80.688.196
26322;WV;Alvy;39.451.106;-80.668.921
26325;WV;Auburn;39.086.382;-80.883.656
26327;WV;Berea;39.130.452;-80.922.322
26328;WV;Blandville;39.265.169;-80.735.856
26330;WV;Bridgeport;3.929.537;-80.242.692
26332;WV;Bristol;39.290.425;-80.510.541
26335;WV;Gem;38.850.391;-80.658.989
26337;WV;Cairo;3.923.249;-81.155.427
26338;WV;Camden;39.089.268;-80.591.531
26339;WV;Center Point;39.412.472;-80.635.227
26342;WV;Coxs Mills;39.002.102;-80.874.592
26343;WV;Crawford;38.840.065;-80.400.749
26346;WV;Highland;39.282.364;-81.060.382
26347;WV;Wendel;39.271.069;-80.128.179
26348;WV;Folsom;39.469.345;-80.525.806
26351;WV;Baldwin;38.933.619;-8.082.783
26354;WV;Grafton;39.341.386;-80.028.509
26360;WV;Greenwood;39.290.761;-80.878.899
26362;WV;Mahone;39.199.608;-81.045.967
26367;WV;Hazelgreen;39.063.075;-80.980.578
26372;WV;Horner;38.972.628;-80.365.576
26374;WV;Independence;39.446.372;-79.882.161
26376;WV;Wildcat;38.767.689;-80.477.002
26377;WV;Jacksonburg;39.541.553;-80.643.697
26378;WV;Jane Lew;39.109.989;-80.431.059
26383;WV;Lima;39.438.973;-80.724.703
26384;WV;Linn;38.957.294;-80.730.046
26385;WV;Lost Creek;39.172.528;-80.377.674
26386;WV;Lumberport;39.378.108;-80.367.635
26404;WV;Meadowbrook;39.335.367;-80.325.668
26405;WV;Kasson;39.212.271;-79.921.574
26408;WV;Mount Clare;39.210.708;-80.289.948
26409;WV;Newberne;39.040.743;-80.902.838
26410;WV;Newburg;39.402.722;-79.828.036
26411;WV;New Milton;39.189.917;-80.707.617
26412;WV;Orlando;38.885.349;-80.560.122
26415;WV;Toll Gate;39.292.064;-80.958.482
26416;WV;Broaddus;39.150.789;-80.038.531
26419;WV;Hastings;39.565.069;-80.677.213
26421;WV;Pullman;39.190.013;-80.934.685
26423;WV;Roanoke;38.930.494;-80.498.537
26425;WV;Manheim;39.221.575;-79.642.977
26426;WV;Salem;39.294.761;-80.589.792
26431;WV;Shinnston;39.388.809;-80.283.399
26437;WV;Smithfield;395.134;-80.558.245
26439;WV;Stouts Mills;38.893.335;-80.741.131
26440;WV;Thornton;39.332.879;-79.909.645
26443;WV;Troy;39.083.881;-80.754.921
26444;WV;Tunnelton;39.362.502;-79.747.818
26447;WV;Walkersville;38.850.738;-80.480.221
26448;WV;Wallace;39.411.667;-80.486.468
26451;WV;West Milford;39.203.906;-80.363.049
26452;WV;Weston;39.041.104;-80.473.656
26456;WV;West Union;39.276.185;-80.791.057
26462;WV;Wolf Summit;39.232.985;-80.438.704
